s,r,n,sol,file,datetime,experiment,seed
1,5,220,4608,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:03,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:03,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:03,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:04,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:04,hashing_experiment.py,10
1,5,220,1104,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:04,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:04,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:05,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:05,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:05,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:05,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:05,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:06,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:06,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:06,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:06,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:06,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:07,hashing_experiment.py,10
1,5,220,8064,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:07,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:08,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:08,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:08,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:09,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:09,hashing_experiment.py,10
1,5,220,14496,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:09,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:09,hashing_experiment.py,10
1,5,220,15168,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:10,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:10,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:10,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:11,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:11,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:11,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:12,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:13,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:13,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:13,hashing_experiment.py,10
1,5,220,8016,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:13,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:14,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:14,hashing_experiment.py,10
1,5,220,0,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:15,hashing_experiment.py,10
1,5,220,16032,generated-input-bin_search/cnf-gen-L220-W3-C965-I6.cnf,18/06/2020 12:32:15,hashing_experiment.py,10
