cnf,solver,problem_type,time,size,benchmark
cnf-hom-h-cycle5-g-cfi-40.cnf,ganak,--hom,25.09920110949897,66,cfi-22
cnf-hom-h-cycle5-g-cfi-40.cnf,homSub,--hom,0.7415422023026622,66,cfi-22
cnf-hom-h-cycle5-g-cfi-40.cnf,sharp,--hom,28.02106112110341,66,cfi-22
cnf-hom-h-cycle7-g-cfi-20.cnf,ganak,--hom,38.895198403998805,66,cfi-22
cnf-hom-h-cycle7-g-cfi-20.cnf,homSub,--hom,0.19489636960352072,66,cfi-22
cnf-hom-h-cycle7-g-cfi-20.cnf,sharp,--hom,32.10443212369719,66,cfi-22
cnf-hom-h-cycle7-g-cfi-22.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-22.cnf,homSub,--hom,0.2101424356980715,66,cfi-22
cnf-hom-h-cycle7-g-cfi-22.cnf,sharp,--hom,42.12235194559762,66,cfi-22
cnf-hom-h-cycle7-g-cfi-24.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-24.cnf,homSub,--hom,0.2930561215005582,66,cfi-22
cnf-hom-h-cycle7-g-cfi-24.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-26.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-26.cnf,homSub,--hom,0.3273540249996586,66,cfi-22
cnf-hom-h-cycle7-g-cfi-26.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-28.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-28.cnf,homSub,--hom,0.39168423019727927,66,cfi-22
cnf-hom-h-cycle7-g-cfi-28.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-30.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-30.cnf,homSub,--hom,0.445508344101836,66,cfi-22
cnf-hom-h-cycle7-g-cfi-30.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-32.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-32.cnf,homSub,--hom,0.5535115546968882,66,cfi-22
cnf-hom-h-cycle7-g-cfi-32.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-34.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-34.cnf,homSub,--hom,0.5946147926995764,66,cfi-22
cnf-hom-h-cycle7-g-cfi-34.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-36.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-36.cnf,homSub,--hom,0.6924552256983588,66,cfi-22
cnf-hom-h-cycle7-g-cfi-36.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-38.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-38.cnf,homSub,--hom,0.795491118299833,66,cfi-22
cnf-hom-h-cycle7-g-cfi-38.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-40.cnf,ganak,--hom,90.0,66,cfi-22
cnf-hom-h-cycle7-g-cfi-40.cnf,homSub,--hom,0.911208327501663,66,cfi-22
cnf-hom-h-cycle7-g-cfi-40.cnf,sharp,--hom,90.0,66,cfi-22
cnf-hom-h-example-g-cfi-20.cnf,ganak,--hom,0.36984326469973894,66,cfi-22
cnf-hom-h-example-g-cfi-20.cnf,homSub,--hom,0.16566575329925398,66,cfi-22
cnf-hom-h-example-g-cfi-20.cnf,sharp,--hom,0.3679281228993204,66,cfi-22
cnf-hom-h-example-g-cfi-22.cnf,ganak,--hom,0.4489518996022525,66,cfi-22
cnf-hom-h-example-g-cfi-22.cnf,homSub,--hom,0.19310250069975154,66,cfi-22
cnf-hom-h-example-g-cfi-22.cnf,sharp,--hom,0.4659814385973732,66,cfi-22
cnf-hom-h-example-g-cfi-24.cnf,ganak,--hom,0.5735246285010362,66,cfi-22
cnf-hom-h-example-g-cfi-24.cnf,homSub,--hom,0.21492926320352126,66,cfi-22
cnf-hom-h-example-g-cfi-24.cnf,sharp,--hom,0.6028537714999402,66,cfi-22
cnf-hom-h-example-g-cfi-26.cnf,ganak,--hom,0.7109220665035536,66,cfi-22
cnf-hom-h-example-g-cfi-26.cnf,homSub,--hom,0.2901213226985419,66,cfi-22
cnf-hom-h-example-g-cfi-26.cnf,sharp,--hom,0.7504348965012468,66,cfi-22
cnf-hom-h-example-g-cfi-28.cnf,ganak,--hom,0.8670962769028847,66,cfi-22
cnf-hom-h-example-g-cfi-28.cnf,homSub,--hom,0.3182050777002587,66,cfi-22
cnf-hom-h-example-g-cfi-28.cnf,sharp,--hom,0.9213424265006325,66,cfi-22
cnf-hom-h-example-g-cfi-30.cnf,ganak,--hom,1.0415074521995848,66,cfi-22
cnf-hom-h-example-g-cfi-30.cnf,homSub,--hom,0.378569902102754,66,cfi-22
cnf-hom-h-example-g-cfi-30.cnf,sharp,--hom,1.1069615238026018,66,cfi-22
cnf-hom-h-example-g-cfi-32.cnf,ganak,--hom,1.2607654931009165,66,cfi-22
cnf-hom-h-example-g-cfi-32.cnf,homSub,--hom,0.4310660431990982,66,cfi-22
cnf-hom-h-example-g-cfi-32.cnf,sharp,--hom,1.3473786502989242,66,cfi-22
cnf-hom-h-example-g-cfi-34.cnf,ganak,--hom,1.455599064900889,66,cfi-22
cnf-hom-h-example-g-cfi-34.cnf,homSub,--hom,0.5343472663022112,66,cfi-22
cnf-hom-h-example-g-cfi-34.cnf,sharp,--hom,1.5986172961987903,66,cfi-22
cnf-hom-h-example-g-cfi-36.cnf,ganak,--hom,1.7304558357034694,66,cfi-22
cnf-hom-h-example-g-cfi-36.cnf,homSub,--hom,0.5888600915001007,66,cfi-22
cnf-hom-h-example-g-cfi-36.cnf,sharp,--hom,1.9156988682982046,66,cfi-22
cnf-hom-h-example-g-cfi-38.cnf,ganak,--hom,1.9576787197991508,66,cfi-22
cnf-hom-h-example-g-cfi-38.cnf,homSub,--hom,0.6387674087003689,66,cfi-22
cnf-hom-h-example-g-cfi-38.cnf,sharp,--hom,2.200254298004438,66,cfi-22
cnf-hom-h-example-g-cfi-40.cnf,ganak,--hom,2.306195382300939,66,cfi-22
cnf-hom-h-example-g-cfi-40.cnf,homSub,--hom,0.7404648245021235,66,cfi-22
cnf-hom-h-example-g-cfi-40.cnf,sharp,--hom,2.5395358259003844,66,cfi-22
cnf-hom-h-k3-g-cfi-20.cnf,ganak,--hom,0.20257622220233315,66,cfi-22
cnf-hom-h-k3-g-cfi-20.cnf,homSub,--hom,0.13928584989916998,66,cfi-22
cnf-hom-h-k3-g-cfi-20.cnf,sharp,--hom,0.19967182429827518,66,cfi-22
cnf-hom-h-k3-g-cfi-22.cnf,ganak,--hom,0.2665938792997622,66,cfi-22
cnf-hom-h-k3-g-cfi-22.cnf,homSub,--hom,0.1774620799027616,66,cfi-22
cnf-hom-h-k3-g-cfi-22.cnf,sharp,--hom,0.25192347970150875,66,cfi-22
cnf-hom-h-k3-g-cfi-24.cnf,ganak,--hom,0.32189110320032344,66,cfi-22
cnf-hom-h-k3-g-cfi-24.cnf,homSub,--hom,0.18320295109879225,66,cfi-22
cnf-hom-h-k3-g-cfi-24.cnf,sharp,--hom,0.31640096720075234,66,cfi-22
cnf-hom-h-k3-g-cfi-26.cnf,ganak,--hom,0.4072306076981477,66,cfi-22
cnf-hom-h-k3-g-cfi-26.cnf,homSub,--hom,0.22747771380090853,66,cfi-22
cnf-hom-h-k3-g-cfi-26.cnf,sharp,--hom,0.3935515277014929,66,cfi-22
cnf-hom-h-k3-g-cfi-28.cnf,ganak,--hom,0.4623297690006439,66,cfi-22
cnf-hom-h-k3-g-cfi-28.cnf,homSub,--hom,0.2751120285014622,66,cfi-22
cnf-hom-h-k3-g-cfi-28.cnf,sharp,--hom,0.47019558979955034,66,cfi-22
cnf-hom-h-k3-g-cfi-30.cnf,ganak,--hom,0.549409974097216,66,cfi-22
cnf-hom-h-k3-g-cfi-30.cnf,homSub,--hom,0.302081777897547,66,cfi-22
cnf-hom-h-k3-g-cfi-30.cnf,sharp,--hom,0.559917433001101,66,cfi-22
cnf-hom-h-k3-g-cfi-32.cnf,ganak,--hom,0.6562670376995812,66,cfi-22
cnf-hom-h-k3-g-cfi-32.cnf,homSub,--hom,0.35357285780046366,66,cfi-22
cnf-hom-h-k3-g-cfi-32.cnf,sharp,--hom,0.6663168029001099,66,cfi-22
cnf-hom-h-k3-g-cfi-34.cnf,ganak,--hom,0.7598780461019488,66,cfi-22
cnf-hom-h-k3-g-cfi-34.cnf,homSub,--hom,0.40228586589655607,66,cfi-22
cnf-hom-h-k3-g-cfi-34.cnf,sharp,--hom,0.785516942803224,66,cfi-22
cnf-hom-h-k3-g-cfi-36.cnf,ganak,--hom,0.9202640494986554,66,cfi-22
cnf-hom-h-k3-g-cfi-36.cnf,homSub,--hom,0.45582920349988854,66,cfi-22
cnf-hom-h-k3-g-cfi-36.cnf,sharp,--hom,0.9207940752996364,66,cfi-22
cnf-hom-h-k3-g-cfi-38.cnf,ganak,--hom,1.0207893658007376,66,cfi-22
cnf-hom-h-k3-g-cfi-38.cnf,homSub,--hom,0.5410765778986388,66,cfi-22
cnf-hom-h-k3-g-cfi-38.cnf,sharp,--hom,1.0847372406016802,66,cfi-22
cnf-hom-h-k3-g-cfi-40.cnf,ganak,--hom,1.1639444803018706,66,cfi-22
cnf-hom-h-k3-g-cfi-40.cnf,homSub,--hom,0.5842660135007464,66,cfi-22
cnf-hom-h-k3-g-cfi-40.cnf,sharp,--hom,1.2668802181011416,66,cfi-22
cnf-hom-h-square-g-cfi-20.cnf,ganak,--hom,0.4725271141025587,66,cfi-22
cnf-hom-h-square-g-cfi-20.cnf,homSub,--hom,0.14136747000011382,66,cfi-22
cnf-hom-h-square-g-cfi-20.cnf,sharp,--hom,0.3175215429990203,66,cfi-22
cnf-hom-h-square-g-cfi-22.cnf,ganak,--hom,0.5872183270970709,66,cfi-22
cnf-hom-h-square-g-cfi-22.cnf,homSub,--hom,0.17820711249951274,66,cfi-22
cnf-hom-h-square-g-cfi-22.cnf,sharp,--hom,0.3920014142015134,66,cfi-22
cnf-hom-h-square-g-cfi-24.cnf,ganak,--hom,0.7130348788050469,66,cfi-22
cnf-hom-h-square-g-cfi-24.cnf,homSub,--hom,0.21507234330056235,66,cfi-22
cnf-hom-h-square-g-cfi-24.cnf,sharp,--hom,0.510833664299571,66,cfi-22
cnf-hom-h-square-g-cfi-26.cnf,ganak,--hom,0.9268223615988973,66,cfi-22
cnf-hom-h-square-g-cfi-26.cnf,homSub,--hom,0.2449743139979546,66,cfi-22
cnf-hom-h-square-g-cfi-26.cnf,sharp,--hom,0.6205231106010615,66,cfi-22
cnf-hom-h-square-g-cfi-28.cnf,ganak,--hom,0.8068678418974742,66,cfi-22
cnf-hom-h-square-g-cfi-28.cnf,homSub,--hom,0.3085219476008206,66,cfi-22
cnf-hom-h-square-g-cfi-28.cnf,sharp,--hom,0.7693706255973666,66,cfi-22
cnf-hom-h-square-g-cfi-30.cnf,ganak,--hom,1.298378380900249,66,cfi-22
cnf-hom-h-square-g-cfi-30.cnf,homSub,--hom,0.33065514319896466,66,cfi-22
cnf-hom-h-square-g-cfi-30.cnf,sharp,--hom,0.9263343711994821,66,cfi-22
cnf-hom-h-square-g-cfi-32.cnf,ganak,--hom,1.1481548781011952,66,cfi-22
cnf-hom-h-square-g-cfi-32.cnf,homSub,--hom,0.3833499026004574,66,cfi-22
cnf-hom-h-square-g-cfi-32.cnf,sharp,--hom,1.1314827011010493,66,cfi-22
cnf-hom-h-square-g-cfi-34.cnf,ganak,--hom,1.348571602901211,66,cfi-22
cnf-hom-h-square-g-cfi-34.cnf,homSub,--hom,0.4376259353986825,66,cfi-22
cnf-hom-h-square-g-cfi-34.cnf,sharp,--hom,1.345220263300871,66,cfi-22
cnf-hom-h-square-g-cfi-36.cnf,ganak,--hom,1.5178416925002238,66,cfi-22
cnf-hom-h-square-g-cfi-36.cnf,homSub,--hom,0.5423252112988848,66,cfi-22
cnf-hom-h-square-g-cfi-36.cnf,sharp,--hom,1.593560031602101,66,cfi-22
cnf-hom-h-square-g-cfi-38.cnf,ganak,--hom,1.722030518997053,66,cfi-22
cnf-hom-h-square-g-cfi-38.cnf,homSub,--hom,0.5887571909013787,66,cfi-22
cnf-hom-h-square-g-cfi-38.cnf,sharp,--hom,1.896957214899885,66,cfi-22
cnf-hom-h-square-g-cfi-40.cnf,ganak,--hom,2.03676855310041,66,cfi-22
cnf-hom-h-square-g-cfi-40.cnf,homSub,--hom,0.6499431425007061,66,cfi-22
cnf-hom-h-square-g-cfi-40.cnf,sharp,--hom,2.1353752037961384,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-20.cnf,ganak,--hom,0.3931938509995234,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-20.cnf,homSub,--hom,0.15212466469965874,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-20.cnf,sharp,--hom,0.4247372490965063,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-22.cnf,ganak,--hom,0.5128447800976573,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-22.cnf,homSub,--hom,0.1946783109990065,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-22.cnf,sharp,--hom,0.5368066292008734,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-24.cnf,ganak,--hom,0.6254260051995516,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-24.cnf,homSub,--hom,0.22223254760028793,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-24.cnf,sharp,--hom,0.6699349847011036,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-26.cnf,ganak,--hom,0.7850243288005003,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-26.cnf,homSub,--hom,0.29296704579901417,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-26.cnf,sharp,--hom,0.8584374668993405,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-28.cnf,ganak,--hom,1.0260552079009357,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-28.cnf,homSub,--hom,0.314745598200534,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-28.cnf,sharp,--hom,1.2280629695014795,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-30.cnf,ganak,--hom,1.1531963438013917,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-30.cnf,homSub,--hom,0.3733747105987277,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-30.cnf,sharp,--hom,1.275671369599877,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-32.cnf,ganak,--hom,1.361126697101281,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-32.cnf,homSub,--hom,0.42868819579889533,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-32.cnf,sharp,--hom,1.521922932601592,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-34.cnf,ganak,--hom,1.5838860606978415,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-34.cnf,homSub,--hom,0.5343029180003214,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-34.cnf,sharp,--hom,1.8053971504981745,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-36.cnf,ganak,--hom,1.8915049020986772,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-36.cnf,homSub,--hom,0.5844293402988114,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-36.cnf,sharp,--hom,2.1289073762993214,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-38.cnf,ganak,--hom,2.1221697350018074,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-38.cnf,homSub,--hom,0.648759706900455,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-38.cnf,sharp,--hom,2.4544607486008316,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-40.cnf,ganak,--hom,2.451873115001945,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-40.cnf,homSub,--hom,0.7465957808017265,66,cfi-22
cnf-hom-h-trianglehouse-g-cfi-40.cnf,sharp,--hom,2.8634860763006147,66,cfi-22
cnf-emb-h-cycle5-g-cfi-20.cnf,ganak,--emb,3.68141192679177,66,cfi-22
cnf-emb-h-cycle5-g-cfi-20.cnf,homSub,--emb,0.22810992678860204,66,cfi-22
cnf-emb-h-cycle5-g-cfi-20.cnf,sharp,--emb,1.6887723607069347,66,cfi-22
cnf-emb-h-cycle5-g-cfi-22.cnf,ganak,--emb,4.868520679103677,66,cfi-22
cnf-emb-h-cycle5-g-cfi-22.cnf,homSub,--emb,0.25165552749531345,66,cfi-22
cnf-emb-h-cycle5-g-cfi-22.cnf,sharp,--emb,2.323644558910746,66,cfi-22
cnf-emb-h-cycle5-g-cfi-24.cnf,ganak,--emb,5.668824333691736,66,cfi-22
cnf-emb-h-cycle5-g-cfi-24.cnf,homSub,--emb,0.3051599472062662,66,cfi-22
cnf-emb-h-cycle5-g-cfi-24.cnf,sharp,--emb,2.897846862103324,66,cfi-22
cnf-emb-h-cycle5-g-cfi-26.cnf,ganak,--emb,7.460503535589668,66,cfi-22
cnf-emb-h-cycle5-g-cfi-26.cnf,homSub,--emb,0.33140099570155146,66,cfi-22
cnf-emb-h-cycle5-g-cfi-26.cnf,sharp,--emb,3.635514405503636,66,cfi-22
cnf-emb-h-cycle5-g-cfi-28.cnf,ganak,--emb,8.554115274897777,66,cfi-22
cnf-emb-h-cycle5-g-cfi-28.cnf,homSub,--emb,0.4057128528889734,66,cfi-22
cnf-emb-h-cycle5-g-cfi-28.cnf,sharp,--emb,4.424889451393392,66,cfi-22
cnf-emb-h-cycle5-g-cfi-30.cnf,ganak,--emb,9.885332702181767,66,cfi-22
cnf-emb-h-cycle5-g-cfi-30.cnf,homSub,--emb,0.45948275019181894,66,cfi-22
cnf-emb-h-cycle5-g-cfi-30.cnf,sharp,--emb,5.96846508620074,66,cfi-22
cnf-emb-h-cycle5-g-cfi-32.cnf,ganak,--emb,11.543961536709684,66,cfi-22
cnf-emb-h-cycle5-g-cfi-32.cnf,homSub,--emb,0.5610011680924799,66,cfi-22
cnf-emb-h-cycle5-g-cfi-32.cnf,sharp,--emb,7.313524578005309,66,cfi-22
cnf-emb-h-cycle5-g-cfi-34.cnf,ganak,--emb,12.96729879390914,66,cfi-22
cnf-emb-h-cycle5-g-cfi-34.cnf,homSub,--emb,0.6141221039113589,66,cfi-22
cnf-emb-h-cycle5-g-cfi-34.cnf,sharp,--emb,9.283543844497762,66,cfi-22
cnf-emb-h-cycle5-g-cfi-36.cnf,ganak,--emb,14.990759660006734,66,cfi-22
cnf-emb-h-cycle5-g-cfi-36.cnf,homSub,--emb,0.6896069581154733,66,cfi-22
cnf-emb-h-cycle5-g-cfi-36.cnf,sharp,--emb,10.096227656299016,66,cfi-22
cnf-emb-h-cycle5-g-cfi-38.cnf,ganak,--emb,18.45650128859561,66,cfi-22
cnf-emb-h-cycle5-g-cfi-38.cnf,homSub,--emb,0.8007620021991897,66,cfi-22
cnf-emb-h-cycle5-g-cfi-38.cnf,sharp,--emb,12.133341346704402,66,cfi-22
cnf-emb-h-cycle5-g-cfi-40.cnf,ganak,--emb,21.16136360720848,66,cfi-22
cnf-emb-h-cycle5-g-cfi-40.cnf,homSub,--emb,0.9049866502056829,66,cfi-22
cnf-emb-h-cycle5-g-cfi-40.cnf,sharp,--emb,16.337367925408763,66,cfi-22
cnf-emb-h-cycle7-g-cfi-20.cnf,ganak,--emb,28.33033148230752,66,cfi-22
cnf-emb-h-cycle7-g-cfi-20.cnf,homSub,--emb,0.5293128893070389,66,cfi-22
cnf-emb-h-cycle7-g-cfi-20.cnf,sharp,--emb,26.806480395689142,66,cfi-22
cnf-emb-h-cycle7-g-cfi-22.cnf,ganak,--emb,42.273928022198376,66,cfi-22
cnf-emb-h-cycle7-g-cfi-22.cnf,homSub,--emb,0.5972359209030401,66,cfi-22
cnf-emb-h-cycle7-g-cfi-22.cnf,sharp,--emb,40.18504062459105,66,cfi-22
cnf-emb-h-cycle7-g-cfi-24.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-24.cnf,homSub,--emb,0.705888744094409,66,cfi-22
cnf-emb-h-cycle7-g-cfi-24.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-26.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-26.cnf,homSub,--emb,0.871126600902062,66,cfi-22
cnf-emb-h-cycle7-g-cfi-26.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-28.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-28.cnf,homSub,--emb,1.065708844398614,66,cfi-22
cnf-emb-h-cycle7-g-cfi-28.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-30.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-30.cnf,homSub,--emb,1.3218575625040103,66,cfi-22
cnf-emb-h-cycle7-g-cfi-30.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-32.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-32.cnf,homSub,--emb,1.5185770207084714,66,cfi-22
cnf-emb-h-cycle7-g-cfi-32.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-34.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-34.cnf,homSub,--emb,1.80864124019281,66,cfi-22
cnf-emb-h-cycle7-g-cfi-34.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-36.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-36.cnf,homSub,--emb,2.1011238878127187,66,cfi-22
cnf-emb-h-cycle7-g-cfi-36.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-38.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-38.cnf,homSub,--emb,2.435902049695142,66,cfi-22
cnf-emb-h-cycle7-g-cfi-38.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-40.cnf,ganak,--emb,90.0,66,cfi-22
cnf-emb-h-cycle7-g-cfi-40.cnf,homSub,--emb,2.786874904605793,66,cfi-22
cnf-emb-h-cycle7-g-cfi-40.cnf,sharp,--emb,90.0,66,cfi-22
cnf-emb-h-example-g-cfi-20.cnf,ganak,--emb,0.37525097070029007,66,cfi-22
cnf-emb-h-example-g-cfi-20.cnf,homSub,--emb,0.23363776518381202,66,cfi-22
cnf-emb-h-example-g-cfi-20.cnf,sharp,--emb,0.36622296160203405,66,cfi-22
cnf-emb-h-example-g-cfi-22.cnf,ganak,--emb,0.4545735594991129,66,cfi-22
cnf-emb-h-example-g-cfi-22.cnf,homSub,--emb,0.2886285138025414,66,cfi-22
cnf-emb-h-example-g-cfi-22.cnf,sharp,--emb,0.4711573744076304,66,cfi-22
cnf-emb-h-example-g-cfi-24.cnf,ganak,--emb,0.5652077211940195,66,cfi-22
cnf-emb-h-example-g-cfi-24.cnf,homSub,--emb,0.3318760614085477,66,cfi-22
cnf-emb-h-example-g-cfi-24.cnf,sharp,--emb,0.592796343518421,66,cfi-22
cnf-emb-h-example-g-cfi-26.cnf,ganak,--emb,0.7066329830035102,66,cfi-22
cnf-emb-h-example-g-cfi-26.cnf,homSub,--emb,0.3934292938967701,66,cfi-22
cnf-emb-h-example-g-cfi-26.cnf,sharp,--emb,0.7412903620919679,66,cfi-22
cnf-emb-h-example-g-cfi-28.cnf,ganak,--emb,0.8608578796032816,66,cfi-22
cnf-emb-h-example-g-cfi-28.cnf,homSub,--emb,0.46229509938857516,66,cfi-22
cnf-emb-h-example-g-cfi-28.cnf,sharp,--emb,0.9142410755972378,66,cfi-22
cnf-emb-h-example-g-cfi-30.cnf,ganak,--emb,1.0238414965046103,66,cfi-22
cnf-emb-h-example-g-cfi-30.cnf,homSub,--emb,0.5669821677962318,66,cfi-22
cnf-emb-h-example-g-cfi-30.cnf,sharp,--emb,1.0918308315915055,66,cfi-22
cnf-emb-h-example-g-cfi-32.cnf,ganak,--emb,1.2348628290987107,66,cfi-22
cnf-emb-h-example-g-cfi-32.cnf,homSub,--emb,0.5981710884021595,66,cfi-22
cnf-emb-h-example-g-cfi-32.cnf,sharp,--emb,1.3032228457042947,66,cfi-22
cnf-emb-h-example-g-cfi-34.cnf,ganak,--emb,1.4278815914003644,66,cfi-22
cnf-emb-h-example-g-cfi-34.cnf,homSub,--emb,0.7150244104966987,66,cfi-22
cnf-emb-h-example-g-cfi-34.cnf,sharp,--emb,1.5557953559036832,66,cfi-22
cnf-emb-h-example-g-cfi-36.cnf,ganak,--emb,1.6883994204923511,66,cfi-22
cnf-emb-h-example-g-cfi-36.cnf,homSub,--emb,0.828374922805233,66,cfi-22
cnf-emb-h-example-g-cfi-36.cnf,sharp,--emb,1.858983531506965,66,cfi-22
cnf-emb-h-example-g-cfi-38.cnf,ganak,--emb,1.9429018220922445,66,cfi-22
cnf-emb-h-example-g-cfi-38.cnf,homSub,--emb,0.9607478742022068,66,cfi-22
cnf-emb-h-example-g-cfi-38.cnf,sharp,--emb,2.1311450296023393,66,cfi-22
cnf-emb-h-example-g-cfi-40.cnf,ganak,--emb,2.269376231508795,66,cfi-22
cnf-emb-h-example-g-cfi-40.cnf,homSub,--emb,1.0978224509104622,66,cfi-22
cnf-emb-h-example-g-cfi-40.cnf,sharp,--emb,2.467825043218909,66,cfi-22
cnf-emb-h-k3-g-cfi-20.cnf,ganak,--emb,0.22246167558478191,66,cfi-22
cnf-emb-h-k3-g-cfi-20.cnf,homSub,--emb,0.14984769928851166,66,cfi-22
cnf-emb-h-k3-g-cfi-20.cnf,sharp,--emb,0.19461288780439645,66,cfi-22
cnf-emb-h-k3-g-cfi-22.cnf,ganak,--emb,0.27149903739918957,66,cfi-22
cnf-emb-h-k3-g-cfi-22.cnf,homSub,--emb,0.171870787901571,66,cfi-22
cnf-emb-h-k3-g-cfi-22.cnf,sharp,--emb,0.2527299327950459,66,cfi-22
cnf-emb-h-k3-g-cfi-24.cnf,ganak,--emb,0.3228095208876766,66,cfi-22
cnf-emb-h-k3-g-cfi-24.cnf,homSub,--emb,0.22577765559544788,66,cfi-22
cnf-emb-h-k3-g-cfi-24.cnf,sharp,--emb,0.30866959620616397,66,cfi-22
cnf-emb-h-k3-g-cfi-26.cnf,ganak,--emb,0.37562841520411894,66,cfi-22
cnf-emb-h-k3-g-cfi-26.cnf,homSub,--emb,0.25252558510983364,66,cfi-22
cnf-emb-h-k3-g-cfi-26.cnf,sharp,--emb,0.3813292786013335,66,cfi-22
cnf-emb-h-k3-g-cfi-28.cnf,ganak,--emb,0.46236110719037243,66,cfi-22
cnf-emb-h-k3-g-cfi-28.cnf,homSub,--emb,0.2944543620047625,66,cfi-22
cnf-emb-h-k3-g-cfi-28.cnf,sharp,--emb,0.4623291255964432,66,cfi-22
cnf-emb-h-k3-g-cfi-30.cnf,ganak,--emb,0.5419923698995263,66,cfi-22
cnf-emb-h-k3-g-cfi-30.cnf,homSub,--emb,0.3086453623021953,66,cfi-22
cnf-emb-h-k3-g-cfi-30.cnf,sharp,--emb,0.5515807319025043,66,cfi-22
